yyyymmddhh,lat,long,rainfall-total
2013063021,32.875,-90.875,6.55
2013063021,32.875,-88.125,19.00
2013063021,32.875,-83.125,0.01
2013063021,32.875,-82.625,0.00
2013063021,32.625,71.375,3.18
2013063021,32.625,72.875,0.30
2013063021,32.625,73.125,1.22
2013063021,32.625,73.375,0.52
2013063021,32.625,73.625,0.05
2013063021,32.625,73.875,0.05
2013063021,32.625,74.125,2.00
2013063021,32.625,74.375,0.95
2013063021,32.625,90.625,6.94
2013063021,32.625,92.375,0.10
2013063021,32.625,93.125,0.49
2013063021,32.625,93.625,1.34
2013063021,32.625,93.875,5.10
2013063021,32.625,94.375,0.13
2013063021,32.625,95.625,13.38
2013063021,32.625,96.125,1.74
2013063021,32.625,98.125,0.00
2013063021,32.625,99.125,4.33
2013063021,32.625,130.125,1.51
2013063021,32.625,130.375,1.06
2013063021,32.625,-90.875,16.26
2013063021,32.625,-85.875,0.75
2013063021,32.625,-85.125,0.56
2013063021,32.625,-84.875,0.25
2013063021,32.625,-84.625,0.04
2013063021,32.625,-84.375,0.78
2013063021,32.625,-84.125,0.13
2013063021,32.625,-83.375,0.18
2013063021,32.625,-83.125,0.26
2013063021,32.625,-82.875,2.03
2013063021,32.375,70.625,0.34
2013063021,32.375,72.375,4.12
2013063021,32.375,73.125,0.08
2013063021,32.375,73.625,0.04
2013063021,32.375,73.875,3.92
2013063021,32.375,74.125,3.62
2013063021,32.375,90.875,3.38
2013063021,32.375,91.125,0.08
2013063021,32.375,92.375,10.16
2013063021,32.375,92.625,0.67
2013063021,32.375,92.875,2.50
2013063021,32.375,93.125,5.27
2013063021,32.375,93.375,7.63
2013063021,32.375,93.625,8.81
2013063021,32.375,93.875,1.49
2013063021,32.375,94.125,0.15
2013063021,32.375,95.625,23.22
2013063021,32.375,96.375,9.06
2013063021,32.375,98.625,19.15
2013063021,32.375,98.875,10.28
2013063021,32.375,99.125,1.00
2013063021,32.375,130.125,11.88
2013063021,32.375,130.375,10.35
2013063021,32.375,130.625,3.69
2013063021,32.375,130.875,1.15
2013063021,32.375,131.375,0.01
2013063021,32.375,131.625,1.39
2013063021,32.375,-91.375,2.46
2013063021,32.375,-91.125,22.49
2013063021,32.375,-90.625,6.61
2013063021,32.375,-87.125,5.69
2013063021,32.375,-86.875,13.44
2013063021,32.375,-85.875,30.32
2013063021,32.375,-84.125,0.11
2013063021,32.375,-83.875,0.01
2013063021,32.375,-83.375,2.10
2013063021,32.375,-83.125,1.99
2013063021,32.375,-82.875,21.12
2013063021,32.375,-82.625,0.83
2013063021,32.375,-80.875,0.59
2013063021,32.125,70.875,0.78
2013063021,32.125,71.125,2.84
2013063021,32.125,71.625,0.75
2013063021,32.125,71.875,1.09
2013063021,32.125,72.125,1.70
2013063021,32.125,72.375,3.58
2013063021,32.125,73.625,0.10
2013063021,32.125,73.875,0.21
2013063021,32.125,75.125,1.33
2013063021,32.125,75.375,0.66
2013063021,32.125,76.125,0.00
2013063021,32.125,90.875,7.45
2013063021,32.125,91.375,4.20
2013063021,32.125,92.125,0.07
2013063021,32.125,92.375,8.56
2013063021,32.125,92.625,1.21
2013063021,32.125,92.875,2.77
2013063021,32.125,93.125,4.76
2013063021,32.125,93.375,5.27
2013063021,32.125,93.625,5.91
2013063021,32.125,93.875,0.28
2013063021,32.125,94.875,0.01
2013063021,32.125,96.375,57.41
2013063021,32.125,96.875,24.72
2013063021,32.125,98.375,20.80
2013063021,32.125,98.625,0.01
2013063021,32.125,98.875,0.04
2013063021,32.125,99.875,6.01
2013063021,32.125,100.125,12.66
2013063021,32.125,100.375,1.73
2013063021,32.125,100.625,0.74
2013063021,32.125,105.125,3.91
2013063021,32.125,105.375,7.72
2013063021,32.125,105.625,8.22
2013063021,32.125,105.875,0.77
2013063021,32.125,106.125,0.08
2013063021,32.125,130.125,13.28
2013063021,32.125,130.375,8.06
2013063021,32.125,130.625,2.78
2013063021,32.125,130.875,0.45
2013063021,32.125,131.125,0.06
2013063021,32.125,-91.375,0.07
2013063021,32.125,-91.125,0.26
2013063021,32.125,-90.875,6.51
2013063021,32.125,-87.375,5.12
2013063021,32.125,-84.125,1.86
2013063021,32.125,-83.875,4.38
2013063021,32.125,-83.625,0.42
2013063021,32.125,-83.125,2.24
2013063021,32.125,-82.875,1.42
2013063021,32.125,-82.625,14.14
2013063021,32.125,-81.375,0.26
2013063021,31.875,71.875,6.28
2013063021,31.875,72.125,0.35
2013063021,31.875,72.375,20.23
2013063021,31.875,73.375,0.01
2013063021,31.875,73.625,3.18
2013063021,31.875,73.875,3.77
2013063021,31.875,74.125,0.06
2013063021,31.875,74.375,0.00
2013063021,31.875,74.875,0.00
2013063021,31.875,75.125,14.15
2013063021,31.875,75.375,0.06
2013063021,31.875,91.125,6.07
2013063021,31.875,92.125,0.22
2013063021,31.875,92.375,0.52
2013063021,31.875,92.625,13.09
2013063021,31.875,92.875,0.19
2013063021,31.875,93.125,6.95
2013063021,31.875,93.375,3.20
2013063021,31.875,93.625,1.75
2013063021,31.875,93.875,4.55
2013063021,31.875,94.375,0.75
2013063021,31.875,94.625,0.45
2013063021,31.875,94.875,3.31
2013063021,31.875,96.375,16.64
2013063021,31.875,96.625,59.37
2013063021,31.875,97.125,2.29
2013063021,31.875,97.625,5.35
2013063021,31.875,97.875,1.75
2013063021,31.875,98.375,0.01
2013063021,31.875,98.625,0.39
2013063021,31.875,104.375,0.37
2013063021,31.875,104.875,7.36
2013063021,31.875,105.125,12.59
2013063021,31.875,105.375,21.28
2013063021,31.875,105.625,25.44
2013063021,31.875,105.875,22.49
2013063021,31.875,106.125,12.71
2013063021,31.875,106.375,0.96
2013063021,31.875,130.375,8.27
2013063021,31.875,130.625,2.22
2013063021,31.875,131.125,0.02
2013063021,31.875,-87.375,1.63
2013063021,31.875,-84.375,0.01
2013063021,31.875,-84.125,2.45
2013063021,31.875,-83.875,12.69
2013063021,31.875,-83.625,4.30
2013063021,31.875,-82.625,1.82
2013063021,31.875,-82.375,0.01
2013063021,31.875,-82.125,0.01
2013063021,31.625,71.375,13.17
2013063021,31.625,72.125,23.61
2013063021,31.625,72.375,11.60
2013063021,31.625,73.375,0.13
2013063021,31.625,73.625,2.63
2013063021,31.625,73.875,9.56
2013063021,31.625,74.125,1.59
2013063021,31.625,74.375,8.05
2013063021,31.625,74.625,1.44
2013063021,31.625,75.375,0.00
2013063021,31.625,76.875,0.02
2013063021,31.625,91.125,0.92
2013063021,31.625,91.625,0.04
2013063021,31.625,92.375,0.88
2013063021,31.625,93.125,1.52
2013063021,31.625,93.375,0.92
2013063021,31.625,93.625,3.43
2013063021,31.625,93.875,0.27
2013063021,31.625,94.125,0.10
2013063021,31.625,94.375,0.13
2013063021,31.625,94.625,5.21
2013063021,31.625,94.875,2.73
2013063021,31.625,95.125,0.06
2013063021,31.625,95.375,3.64
2013063021,31.625,96.375,6.73
2013063021,31.625,96.625,68.09
2013063021,31.625,97.125,32.19
2013063021,31.625,97.375,0.46
2013063021,31.625,98.375,0.33
2013063021,31.625,98.625,2.77
2013063021,31.625,98.875,4.27
2013063021,31.625,99.125,0.64
2013063021,31.625,100.375,9.40
2013063021,31.625,104.125,6.01
2013063021,31.625,104.375,17.79
2013063021,31.625,104.625,8.53
2013063021,31.625,104.875,13.20
2013063021,31.625,105.125,6.57
2013063021,31.625,105.375,13.66
2013063021,31.625,105.625,19.84
2013063021,31.625,105.875,21.31
2013063021,31.625,106.125,10.62
2013063021,31.625,106.375,0.96
2013063021,31.625,106.625,0.13
2013063021,31.625,106.875,0.00
2013063021,31.625,107.125,0.00
2013063021,31.625,111.875,2.00
2013063021,31.625,112.125,16.76
2013063021,31.625,112.875,0.01
2013063021,31.625,-86.875,1.99
2013063021,31.625,-86.625,0.16
2013063021,31.625,-84.875,0.59
2013063021,31.625,-84.625,1.40
2013063021,31.625,-84.375,1.94
2013063021,31.625,-84.125,6.91
2013063021,31.625,-83.875,2.24
2013063021,31.625,-83.625,4.67
2013063021,31.625,-82.375,0.05
2013063021,31.625,-81.375,0.06
2013063021,31.375,71.625,10.03
2013063021,31.375,72.125,27.28
2013063021,31.375,73.625,8.47
2013063021,31.375,73.875,1.58
2013063021,31.375,76.625,0.27
2013063021,31.375,76.875,0.04
2013063021,31.375,77.125,0.01
2013063021,31.375,87.625,0.00
2013063021,31.375,90.125,0.03
2013063021,31.375,93.125,0.17
2013063021,31.375,93.375,5.07
2013063021,31.375,93.625,0.32
2013063021,31.375,93.875,0.00
2013063021,31.375,94.375,0.06
2013063021,31.375,95.625,0.68
2013063021,31.375,95.875,0.46
2013063021,31.375,96.625,59.83
2013063021,31.375,98.375,0.83
2013063021,31.375,98.625,6.29
2013063021,31.375,98.875,7.77
2013063021,31.375,99.125,1.98
2013063021,31.375,99.375,0.75
2013063021,31.375,100.375,0.07
2013063021,31.375,100.625,0.95
2013063021,31.375,100.875,2.11
2013063021,31.375,101.125,0.13
2013063021,31.375,101.375,0.00
2013063021,31.375,103.875,0.44
2013063021,31.375,104.125,29.04
2013063021,31.375,104.375,31.16
2013063021,31.375,104.625,10.43
2013063021,31.375,104.875,3.10
2013063021,31.375,105.125,0.38
2013063021,31.375,105.375,1.58
2013063021,31.375,105.625,13.88
2013063021,31.375,105.875,19.89
2013063021,31.375,106.125,20.35
2013063021,31.375,106.375,0.67
2013063021,31.375,106.625,0.28
2013063021,31.375,106.875,0.31
2013063021,31.375,107.125,0.43
2013063021,31.375,107.375,0.39
2013063021,31.375,107.625,0.35
2013063021,31.375,107.875,0.03
2013063021,31.375,111.875,0.25
2013063021,31.375,113.125,0.03
2013063021,31.375,113.375,0.03
2013063021,31.375,114.125,0.10
2013063021,31.375,114.375,0.21
2013063021,31.375,114.625,0.00
2013063021,31.375,118.625,0.00
2013063021,31.375,-86.875,0.28
2013063021,31.375,-85.125,1.13
2013063021,31.375,-84.875,8.23
2013063021,31.375,-84.625,5.54
2013063021,31.375,-84.375,7.84
2013063021,31.375,-84.125,1.97
2013063021,31.375,-83.875,2.37
2013063021,31.375,-83.625,2.91
2013063021,31.375,-83.375,10.75
2013063021,31.375,-83.125,2.37
2013063021,31.375,-82.625,0.00
2013063021,31.375,-82.375,0.05
2013063021,31.375,-81.375,0.11
2013063021,31.125,71.625,1.60
2013063021,31.125,76.625,0.47
2013063021,31.125,77.125,0.18
2013063021,31.125,89.875,0.10
2013063021,31.125,90.125,0.46
2013063021,31.125,90.375,0.31
2013063021,31.125,92.875,0.22
2013063021,31.125,93.125,7.30
2013063021,31.125,93.375,9.50
2013063021,31.125,93.625,0.07
2013063021,31.125,93.875,0.04
2013063021,31.125,94.125,0.00
2013063021,31.125,94.625,0.00
2013063021,31.125,94.875,0.59
2013063021,31.125,95.125,7.61
2013063021,31.125,98.125,0.07
2013063021,31.125,98.375,0.27
2013063021,31.125,98.625,20.28
2013063021,31.125,98.875,3.34
2013063021,31.125,99.125,3.40
2013063021,31.125,99.375,0.00
2013063021,31.125,100.125,0.07
2013063021,31.125,100.375,0.69
2013063021,31.125,100.625,1.75
2013063021,31.125,100.875,0.08
2013063021,31.125,101.125,0.10
2013063021,31.125,104.125,5.49
2013063021,31.125,104.375,7.30
2013063021,31.125,104.625,12.33
2013063021,31.125,104.875,44.60
2013063021,31.125,105.125,1.82
2013063021,31.125,105.375,2.53
2013063021,31.125,105.625,10.06
2013063021,31.125,105.875,7.71
2013063021,31.125,106.125,13.74
2013063021,31.125,106.375,2.29
2013063021,31.125,106.625,4.11
2013063021,31.125,108.375,0.13
2013063021,31.125,113.125,0.78
2013063021,31.125,113.375,1.36
2013063021,31.125,113.625,0.13
2013063021,31.125,113.875,0.08
2013063021,31.125,114.125,0.73
2013063021,31.125,114.375,0.62
2013063021,31.125,114.625,0.00
2013063021,31.125,116.625,0.04
2013063021,31.125,117.375,7.46
2013063021,31.125,117.625,2.79
2013063021,31.125,117.875,2.43
2013063021,31.125,118.375,2.63
2013063021,31.125,119.875,0.01
2013063021,31.125,-85.375,1.22
2013063021,31.125,-85.125,9.03
2013063021,31.125,-84.875,0.99
2013063021,31.125,-84.625,11.29
2013063021,31.125,-84.375,3.04
2013063021,31.125,-84.125,1.42
2013063021,31.125,-83.875,2.37
2013063021,31.125,-83.625,3.95
2013063021,31.125,-83.375,3.64
2013063021,31.125,-83.125,3.96
2013063021,30.875,70.875,0.04
2013063021,30.875,76.875,3.69
2013063021,30.875,89.375,1.94
2013063021,30.875,89.625,0.02
2013063021,30.875,90.125,1.45
2013063021,30.875,91.125,0.10
2013063021,30.875,91.375,0.00
2013063021,30.875,93.625,0.17
2013063021,30.875,93.875,0.22
2013063021,30.875,94.125,0.07
2013063021,30.875,94.375,0.00
2013063021,30.875,94.875,19.96
2013063021,30.875,95.875,0.88
2013063021,30.875,98.625,0.45
2013063021,30.875,98.875,0.71
2013063021,30.875,99.375,0.17
2013063021,30.875,99.875,0.01
2013063021,30.875,100.125,7.35
2013063021,30.875,100.375,0.92
2013063021,30.875,100.625,1.99
2013063021,30.875,100.875,2.37
2013063021,30.875,101.125,9.75
2013063021,30.875,101.375,0.52
2013063021,30.875,104.375,1.56
2013063021,30.875,104.625,15.15
2013063021,30.875,104.875,34.11
2013063021,30.875,105.125,31.00
2013063021,30.875,105.375,18.59
2013063021,30.875,105.625,19.34
2013063021,30.875,105.875,8.88
2013063021,30.875,106.125,22.03
2013063021,30.875,106.375,2.70
2013063021,30.875,106.625,1.56
2013063021,30.875,106.875,0.53
2013063021,30.875,108.125,0.65
2013063021,30.875,108.375,0.53
2013063021,30.875,111.375,1.15
2013063021,30.875,113.125,1.43
2013063021,30.875,113.375,9.21
2013063021,30.875,113.625,0.78
2013063021,30.875,113.875,0.62
2013063021,30.875,114.125,1.22
2013063021,30.875,114.375,5.03
2013063021,30.875,116.125,0.00
2013063021,30.875,116.375,0.18
2013063021,30.875,116.625,2.77
2013063021,30.875,116.875,0.01
2013063021,30.875,117.125,13.55
2013063021,30.875,117.375,0.07
2013063021,30.875,117.625,0.32
2013063021,30.875,117.875,2.02
2013063021,30.875,118.125,0.03
2013063021,30.875,118.375,34.62
2013063021,30.875,120.625,75.48
2013063021,30.875,-85.375,3.97
2013063021,30.875,-85.125,10.64
2013063021,30.875,-84.875,14.83
2013063021,30.875,-84.625,14.99
2013063021,30.875,-84.375,0.83
2013063021,30.875,-84.125,1.64
2013063021,30.875,-83.125,0.00
2013063021,30.875,-82.875,0.03
2013063021,30.625,70.375,0.37
2013063021,30.625,86.625,0.00
2013063021,30.625,90.125,0.06
2013063021,30.625,91.375,0.08
2013063021,30.625,93.375,0.10
2013063021,30.625,93.625,5.73
2013063021,30.625,93.875,0.28
2013063021,30.625,94.125,16.59
2013063021,30.625,94.375,1.11
2013063021,30.625,98.875,0.04
2013063021,30.625,99.625,0.02
2013063021,30.625,100.125,0.11
2013063021,30.625,100.375,0.07
2013063021,30.625,100.625,0.45
2013063021,30.625,100.875,1.63
2013063021,30.625,101.125,0.17
2013063021,30.625,104.125,0.01
2013063021,30.625,104.375,6.39
2013063021,30.625,104.625,22.02
2013063021,30.625,104.875,22.11
2013063021,30.625,105.125,29.10
2013063021,30.625,105.375,11.32
2013063021,30.625,105.625,18.54
2013063021,30.625,105.875,6.79
2013063021,30.625,106.125,47.30
2013063021,30.625,106.375,3.44
2013063021,30.625,106.625,0.27
2013063021,30.625,106.875,14.71
2013063021,30.625,110.875,0.18
2013063021,30.625,113.125,0.08
2013063021,30.625,113.375,0.31
2013063021,30.625,113.625,0.15
2013063021,30.625,113.875,0.10
2013063021,30.625,114.125,0.15
2013063021,30.625,114.375,2.01
2013063021,30.625,114.625,0.57
2013063021,30.625,114.875,0.10
2013063021,30.625,115.125,0.17
2013063021,30.625,115.375,0.07
2013063021,30.625,115.625,0.01
2013063021,30.625,116.375,1.15
2013063021,30.625,116.625,4.83
2013063021,30.625,116.875,4.42
2013063021,30.625,117.125,11.73
2013063021,30.625,117.375,4.49
2013063021,30.625,117.625,1.70
2013063021,30.625,117.875,1.41
2013063021,30.625,118.125,0.08
2013063021,30.625,118.375,6.44
2013063021,30.625,118.625,0.08
2013063021,30.625,118.875,4.45
2013063021,30.625,120.375,0.37
2013063021,30.625,120.625,48.83
2013063021,30.625,120.875,0.03
2013063021,30.625,121.125,0.06
2013063021,30.625,-97.875,0.00
2013063021,30.625,-91.625,3.66
2013063021,30.625,-91.375,1.47
2013063021,30.625,-86.125,0.27
2013063021,30.625,-85.625,9.80
2013063021,30.625,-85.125,7.40
2013063021,30.625,-84.375,0.00
2013063021,30.625,-84.125,0.52
2013063021,30.625,-82.875,0.00
2013063021,30.375,70.625,17.90
2013063021,30.375,70.875,1.35
2013063021,30.375,87.125,0.00
2013063021,30.375,88.125,9.46
2013063021,30.375,88.625,12.97
2013063021,30.375,89.125,0.14
2013063021,30.375,91.125,0.13
2013063021,30.375,93.125,12.61
2013063021,30.375,93.375,0.00
2013063021,30.375,93.625,0.22
2013063021,30.375,93.875,16.12
2013063021,30.375,94.125,17.95
2013063021,30.375,94.375,35.11
2013063021,30.375,94.625,21.90
2013063021,30.375,96.375,0.06
2013063021,30.375,99.375,1.62
2013063021,30.375,100.625,1.77
2013063021,30.375,101.125,0.85
2013063021,30.375,101.625,0.03
2013063021,30.375,103.875,3.25
2013063021,30.375,104.125,5.70
2013063021,30.375,104.375,10.62
2013063021,30.375,104.625,51.52
2013063021,30.375,104.875,28.60
2013063021,30.375,105.125,11.07
2013063021,30.375,105.375,43.63
2013063021,30.375,105.625,64.64
2013063021,30.375,105.875,22.57
2013063021,30.375,106.125,19.26
2013063021,30.375,106.375,8.03
2013063021,30.375,106.625,3.42
2013063021,30.375,106.875,1.56
2013063021,30.375,110.875,1.06
2013063021,30.375,111.125,0.01
2013063021,30.375,114.875,2.87
2013063021,30.375,115.125,3.06
2013063021,30.375,115.375,2.53
2013063021,30.375,115.625,1.27
2013063021,30.375,116.375,1.71
2013063021,30.375,116.625,3.06
2013063021,30.375,116.875,4.07
2013063021,30.375,117.125,91.06
2013063021,30.375,117.375,10.81
2013063021,30.375,117.625,0.03
2013063021,30.375,118.375,0.16
2013063021,30.375,118.625,0.45
2013063021,30.375,118.875,0.68
2013063021,30.375,119.875,3.11
2013063021,30.375,120.125,13.69
2013063021,30.375,120.375,55.13
2013063021,30.375,120.625,0.22
2013063021,30.375,-97.875,0.01
2013063021,30.375,-97.625,0.01
2013063021,30.375,-91.375,29.85
2013063021,30.375,-91.125,38.40
2013063021,30.375,-86.125,33.02
2013063021,30.375,-85.625,2.21
2013063021,30.375,-85.125,1.65
2013063021,30.375,-84.625,12.53
2013063021,30.375,-84.375,10.30
2013063021,30.375,-84.125,23.49
2013063021,30.125,70.625,5.19
2013063021,30.125,78.375,0.11
2013063021,30.125,79.875,0.15
2013063021,30.125,86.375,0.02
2013063021,30.125,86.875,0.05
2013063021,30.125,88.125,4.30
2013063021,30.125,88.625,1.42
2013063021,30.125,88.875,0.95
2013063021,30.125,91.375,6.34
2013063021,30.125,92.875,0.99
2013063021,30.125,93.125,9.67
2013063021,30.125,93.625,2.63
2013063021,30.125,93.875,22.62
2013063021,30.125,95.375,2.47
2013063021,30.125,99.875,6.43
2013063021,30.125,100.125,0.05
2013063021,30.125,100.875,3.17
2013063021,30.125,101.125,17.98
2013063021,30.125,101.625,0.15
2013063021,30.125,102.125,0.00
2013063021,30.125,103.625,0.72
2013063021,30.125,103.875,10.53
2013063021,30.125,104.125,10.09
2013063021,30.125,104.375,16.97
2013063021,30.125,104.625,14.15
2013063021,30.125,104.875,3.92
2013063021,30.125,105.125,9.60
2013063021,30.125,105.375,61.15
2013063021,30.125,105.625,14.12
2013063021,30.125,105.875,12.83
2013063021,30.125,106.125,15.30
2013063021,30.125,106.375,24.73
2013063021,30.125,106.625,0.50
2013063021,30.125,106.875,0.22
2013063021,30.125,110.625,0.02
2013063021,30.125,110.875,1.96
2013063021,30.125,111.125,0.22
2013063021,30.125,114.375,5.53
2013063021,30.125,114.625,4.83
2013063021,30.125,114.875,4.22
2013063021,30.125,115.125,3.25
2013063021,30.125,115.375,3.03
2013063021,30.125,115.625,2.19
2013063021,30.125,115.875,2.02
2013063021,30.125,116.125,2.02
2013063021,30.125,116.625,36.77
2013063021,30.125,116.875,0.95
2013063021,30.125,117.125,110.16
2013063021,30.125,117.375,0.12
2013063021,30.125,117.625,0.06
2013063021,30.125,117.875,0.08
2013063021,30.125,118.125,0.26
2013063021,30.125,118.375,0.60
2013063021,30.125,118.625,1.71
2013063021,30.125,118.875,2.78
2013063021,30.125,119.125,0.04
2013063021,30.125,119.375,0.00
2013063021,30.125,120.125,0.55
2013063021,30.125,120.375,0.29
2013063021,30.125,120.625,0.30
2013063021,30.125,120.875,0.32
2013063021,30.125,121.125,0.03
2013063021,30.125,121.375,0.01
2013063021,30.125,121.625,0.01
2013063021,30.125,-91.375,14.20
2013063021,30.125,-91.125,22.36
2013063021,30.125,-90.125,6.00
2013063021,30.125,-89.375,11.10
